2009-03-16 14:14:36,D3B,57,2,3,10,43,1,7,66,50,0,0,0,0,0
2009-03-16 14:17:03,D3B,85,2,3,10,43,1,8,90,80,0,0,0,0,0
2009-03-16 14:19:41,D3B,64,2,3,10,43,1,9,69,58,0,0,0,0,0
2009-03-16 14:21:51,D3B,69,2,3,10,43,1,10,81,50,0,0,0,0,0
2009-03-18 16:11:20,D2B,76,2,2,10,42,1,1,75,76,0,0,0,0,0
2009-03-18 16:16:31,D3B,64,2,3,10,43,1,2,87,44,0,0,0,0,0
2009-03-18 16:19:33,D3B,75,2,3,10,43,1,3,100,61,0,0,0,0,0
2009-03-18 16:22:24,D3B,66,2,3,10,43,1,4,66,66,0,0,0,0,0
2009-03-18 16:24:50,D3B,30,2,3,10,43,1,5,18,40,0,0,0,0,0
2009-03-21 23:28:39,D3B,50,2,3,10,43,1,1,47,55,0,0,0,0,0
2009-03-21 23:30:49,D3B,55,2,3,10,43,1,2,72,33,0,0,0,0,0
2009-03-23 23:20:11,D2B,90,2,2,10,37,1,1,100,83,0,0,0,0,0
2009-03-29 13:34:54,D2B,84,2,2,10,42,1,1,87,80,0,0,0,0,0
2009-03-29 13:39:48,D2B,94,2,2,10,42,1,2,100,87,0,0,0,0,0
2009-03-29 13:43:31,D3B,59,2,3,10,43,1,3,70,50,0,0,0,0,0
2009-03-29 13:49:12,D3B,50,2,3,10,43,1,4,66,41,0,0,0,0,0
2009-03-29 13:54:56,D3B,72,2,3,10,43,1,5,76,66,0,0,0,0,0
2009-03-29 13:57:45,D3B,52,2,3,10,43,1,6,45,60,0,0,0,0,0
2009-03-29 14:01:21,D3B,45,2,3,10,43,1,7,27,66,0,0,0,0,0
2009-03-29 15:43:10,D3B,52,2,3,10,33,1,1,83,36,0,0,0,0,0
2009-03-29 15:45:16,D3B,53,2,3,10,33,1,2,60,50,0,0,0,0,0
2009-03-29 15:50:52,D3B,57,2,3,10,33,1,3,80,33,0,0,0,0,0
2009-04-07 19:22:03,D2B,100,2,2,10,42,1,1,100,100,0,0,0,0,0
2009-04-07 19:27:31,D2B,92,2,2,10,42,1,2,88,100,0,0,0,0,0
2009-04-07 19:46:38,D2B,100,2,2,10,42,1,3,100,100,0,0,0,0,0
2009-04-07 22:38:50,D2B,92,2,2,10,42,1,1,84,100,0,0,0,0,0
2009-04-07 22:42:57,D2B,94,2,2,10,42,1,2,100,88,0,0,0,0,0
2009-04-07 22:45:45,D3B,72,2,3,10,43,1,3,75,69,0,0,0,0,0
2009-04-07 22:49:01,D3B,60,2,3,10,43,1,4,80,40,0,0,0,0,0
2009-04-09 10:30:21,D3B,66,2,3,10,33,1,1,100,50,0,0,0,0,0
2009-04-09 10:32:19,D3B,68,2,3,10,33,1,2,72,60,0,0,0,0,0
2009-04-09 10:39:31,D3B,76,2,3,10,33,1,3,80,75,0,0,0,0,0
2009-04-09 10:45:25,D3B,66,2,3,10,33,1,4,80,60,0,0,0,0,0
2009-04-09 10:52:50,D3B,70,2,3,10,33,1,5,50,81,0,0,0,0,0
2009-04-09 23:30:26,D3B,54,2,3,10,43,1,1,50,60,0,0,0,0,0
2009-04-10 15:42:53,D2B,93,2,2,9,42,1,1,85,100,0,0,0,0,0
2009-04-10 15:45:08,D2B,100,2,2,8,42,1,2,100,100,0,0,0,0,0
2009-04-10 15:47:36,D3B,90,2,3,10,38,1,3,100,80,0,0,0,0,0
2009-04-10 15:51:50,D3B,57,2,3,10,38,1,4,88,33,0,0,0,0,0
2009-04-10 15:53:42,D3B,52,2,3,10,38,1,5,55,50,0,0,0,0,0
2009-04-10 15:57:52,D3B,68,2,3,10,38,1,6,71,66,0,0,0,0,0
2009-04-10 16:00:11,D3B,71,2,3,10,38,1,7,91,56,0,0,0,0,0
2009-04-10 16:01:58,D3B,66,2,3,10,38,1,8,83,55,0,0,0,0,0
2009-04-15 15:48:46,D3B,62,2,3,8,43,1,1,66,54,0,0,0,0,0
2009-04-15 15:51:19,D3B,69,2,3,8,53,1,2,69,70,0,0,0,0,0
2009-04-15 15:54:13,D3B,73,2,3,10,43,1,1,80,69,0,0,0,0,0
2009-04-15 15:56:44,D3B,83,2,3,10,43,1,2,100,60,0,0,0,0,0
2009-04-15 16:04:25,D3B,64,2,3,10,43,1,3,58,69,0,0,0,0,0
2009-04-15 16:13:11,D3B,69,2,3,10,43,1,4,77,64,0,0,0,0,0
2009-04-18 23:21:52,D3B,74,2,3,10,43,1,1,91,60,0,0,0,0,0
2009-04-18 23:23:44,D3B,94,2,3,10,43,1,2,100,90,0,0,0,0,0
2009-04-18 23:48:01,D3B,59,2,3,10,43,1,3,57,60,0,0,0,0,0
2009-04-18 23:52:19,D3B,57,2,3,10,43,1,4,50,62,0,0,0,0,0
2009-04-18 23:56:51,D3B,60,2,3,10,43,1,5,50,66,0,0,0,0,0
2009-04-19 15:43:33,D3B,77,2,3,10,43,1,1,100,60,0,0,0,0,0
2009-04-19 15:45:41,D3B,68,2,3,10,43,1,2,87,54,0,0,0,0,0
2009-04-19 15:49:08,D3B,93,2,3,10,43,1,3,100,75,0,0,0,0,0
2009-04-19 15:53:07,D3B,78,2,3,10,43,1,4,80,76,0,0,0,0,0
2009-04-19 15:56:40,D3B,50,2,3,10,43,1,5,61,40,0,0,0,0,0
2009-04-19 16:01:34,D3B,66,2,3,10,43,1,6,83,44,0,0,0,0,0
2009-04-19 21:56:15,D3B,77,2,3,10,43,1,1,83,75,0,0,0,0,0
2009-04-19 23:32:17,D3B,68,2,3,10,43,1,2,80,58,0,0,0,0,0
2009-04-19 23:34:15,D3B,54,2,3,10,43,1,3,62,50,0,0,0,0,0
2009-04-20 15:21:19,D3B,82,2,3,10,43,1,1,90,75,0,0,0,0,0
